customer_id,full_name,gender,age,province,segment,avg_balance,cc_limit
C2_001041,Parman Iswahyudi,L,51,Jawa Tengah,Priority,626612102,20000000
C2_001042,Sakti Mahendra,L,28,Riau,Priority,749877071,100000000
"C2_001043,""Mala Nuraini, S.Psi"",P,56,Jawa Barat,Priority,730711967,50000000"
C2_001044,R. Ihsan Tampubolon,P,48,Jawa Timur,Priority,291525692,20000000
C2_001045,Prayoga Widodo,P,33,Jawa Tengah,Priority,131296955,50000000
C2_001046,Hesti Marpaung,L,34,Sumatera Utara,Priority,474918876,20000000
C2_001047,Kartika Permadi,L,35,DI Yogyakarta,Priority,694250986,20000000
C2_001048,Muni Mandasari,L,57,Sumatera Barat,Priority,345595570,20000000
C2_001049,Sutan Pandu Marbun,P,31,DKI Jakarta,Priority,369384103,20000000
C2_001050,Heryanto Rahmawati,L,35,Jawa Timur,Priority,105932786,50000000
C2_001051,Jais Tarihoran,P,52,Sumatera Barat,Priority,468749262,20000000
C2_001052,Cut Zelda Budiman,P,62,Jawa Barat,Priority,894267786,100000000
C2_001053,Maida Usamah,L,54,Bali,Priority,552051144,20000000
C2_001054,Raditya Adriansyah,L,32,Sumatera Utara,Priority,692230552,50000000
C2_001055,Kairav Susanti,P,51,Bali,Priority,368481823,100000000
C2_001056,Ir. Salimah Januar,P,46,Sulawesi Selatan,Priority,990286956,20000000
"C2_001057,""Tgk. Kiandra Prabowo, S.Pt"",P,56,Jawa Tengah,Priority,368731977,50000000"
"C2_001058,""dr. Baktianto Novitasari, M.Kom."",L,38,Bali,Priority,942905353,50000000"
C2_001059,Asirwanda Haryanto,P,50,Sumatera Utara,Priority,824445533,20000000
C2_001060,Ina Nasyidah,P,35,Jawa Tengah,Priority,224519891,100000000
C2_001061,Tgk. Banawi Rahimah,L,31,Sulawesi Selatan,Priority,393539067,50000000
"C2_001062,""Drs. Yuliana Puspasari, S.IP"",P,54,Jawa Barat,Priority,638139489,50000000"
"C2_001063,""Ayu Widodo, S.Ked"",L,26,Jawa Tengah,Priority,92414239,100000000"
C2_001064,Maida Hastuti,P,59,DKI Jakarta,Priority,686020327,20000000
C2_001065,R. Dina Nugroho,P,50,Sumatera Utara,Priority,132954078,20000000
C2_001066,Cinthia Yuliarti,L,49,DI Yogyakarta,Priority,50709807,20000000
C2_001067,Tantri Farida,L,25,Jawa Tengah,Priority,324720309,20000000
C2_001068,Rika Hardiansyah,P,53,Bali,Priority,665922812,100000000
"C2_001069,""Tgk. Suci Damanik, S.E."",L,48,Jawa Tengah,Priority,519968970,50000000"
C2_001070,Kamaria Lestari,L,62,Sulawesi Selatan,Priority,708884217,20000000
C2_001071,Vega Riyanti,P,25,Jawa Tengah,Priority,234451624,50000000
C2_001072,Ajeng Sihombing,P,49,Riau,Priority,717306488,50000000
C2_001073,Eka Wahyudin,P,58,Jawa Barat,Priority,816711122,100000000
C2_001074,dr. Wadi Halim,L,29,Jawa Timur,Priority,832986097,50000000
C2_001075,Darmana Siregar,L,36,Sulawesi Selatan,Priority,345948860,20000000
"C2_001076,""Cut Rahmi Irawan, S.T."",P,32,Sulawesi Selatan,Priority,57300230,50000000"
C2_001077,KH. Lembah Utama,L,38,Jawa Barat,Priority,375952436,20000000
C2_001078,Cahya Waskita,P,44,Bali,Priority,821857884,20000000
C2_001079,Dr. Rahmat Nugroho,L,64,DI Yogyakarta,Priority,468098153,20000000
C2_001080,Cemani Mardhiyah,P,33,Sumatera Utara,Priority,923334836,50000000
C2_001081,Tgk. Radit Nainggolan,L,29,DKI Jakarta,Priority,480682339,100000000
"C2_001082,""Drs. Yuliana Prakasa, S.Farm"",L,25,Sumatera Barat,Priority,460382176,50000000"
C2_001083,R.M. Halim Pranowo,P,35,Jawa Barat,Priority,780601571,100000000
C2_001084,dr. Warsita Prasasta,L,28,DI Yogyakarta,Priority,792372249,100000000
C2_001085,Samiah Siregar,L,62,Sumatera Utara,Priority,566935132,100000000
"C2_001086,""Sabri Simanjuntak, M.Ak"",P,41,Sumatera Barat,Priority,367649724,50000000"
C2_001087,Silvia Suwarno,P,28,Riau,Priority,736722396,100000000
C2_001088,Hasan Nugroho,P,56,Jawa Timur,Priority,763208866,100000000
C2_001089,Drajat Simanjuntak,L,29,Riau,Priority,467960194,100000000
C2_001090,Umi Haryanti,L,46,Riau,Priority,120927725,20000000
"C2_001091,""Ratih Thamrin, M.Farm"",L,38,Jawa Tengah,Priority,393138244,100000000"
"C2_001092,""Sakura Thamrin, S.Gz"",P,45,Sumatera Utara,Priority,357637728,20000000"
C2_001093,Tari Hidayat,P,42,Sumatera Barat,Priority,340920767,100000000
C2_001094,Elvina Prastuti,P,27,DKI Jakarta,Priority,916572426,50000000
C2_001095,Maya Rajata,L,35,Sulawesi Selatan,Priority,981673989,20000000
C2_001096,Paiman Kurniawan,P,63,Jawa Timur,Priority,739213388,100000000
"C2_001097,""Puti Maimunah Salahudin, S.Sos"",L,60,DKI Jakarta,Priority,827608128,50000000"
C2_001098,Luhung Ardianto,L,51,Jawa Tengah,Priority,814427226,20000000
C2_001099,Wardaya Maryati,L,62,Jawa Barat,Priority,868938663,50000000
C2_001100,R. Puspa Wahyuni,P,49,Jawa Barat,Priority,819484158,100000000
"C2_001101,""Jindra Megantara, S.Farm"",L,63,DI Yogyakarta,Priority,370676457,100000000"
C2_001102,Alika Padmasari,L,59,Jawa Timur,Priority,879637518,100000000
"C2_001103,""Agnes Pangestu, M.Ak"",P,39,DKI Jakarta,Priority,99006690,100000000"
C2_001104,Sutan Marsudi Damanik,P,45,Bali,Priority,202243613,20000000
C2_001105,Endah Megantara,P,27,Jawa Timur,Priority,738222981,20000000
C2_001106,Luwes Marbun,P,48,DI Yogyakarta,Priority,634924001,20000000
C2_001107,Tira Pradana,L,29,Bali,Priority,726642836,100000000
C2_001108,Gatra Kusumo,L,61,Jawa Barat,Priority,692762463,100000000
C2_001109,Siti Mangunsong,P,57,Sumatera Barat,Priority,355313208,50000000
C2_001110,Ir. Devi Mayasari,L,48,Bali,Priority,864880438,50000000
C2_001111,Dipa Wibisono,P,30,Jawa Tengah,Priority,126194643,20000000
C2_001112,R.A. Nadia Nugroho,L,31,DI Yogyakarta,Priority,672556514,100000000
C2_001113,Hesti Dabukke,P,43,Jawa Barat,Priority,101937982,100000000
C2_001114,Aurora Widodo,P,45,DI Yogyakarta,Priority,745443336,50000000
C2_001115,Wulan Mustofa,L,30,Riau,Priority,866187699,20000000
C2_001116,Gabriella Namaga,L,64,DI Yogyakarta,Priority,354000804,100000000
C2_001117,Dasa Laksmiwati,L,27,Sumatera Barat,Priority,641707333,50000000
C2_001118,Waluyo Nurdiyanti,L,38,Jawa Tengah,Priority,814467657,20000000
C2_001119,Galiono Prasetya,P,44,Jawa Timur,Priority,703791988,20000000
"C2_001120,""Cut Mila Santoso, S.E."",L,38,Jawa Barat,Priority,851542664,20000000"
C2_001121,Amelia Hariyah,L,26,Riau,Priority,656870138,50000000
"C2_001122,""Dt. Utama Hidayat, S.Kom"",P,49,Riau,Priority,739422223,100000000"
C2_001123,Labuh Rahmawati,L,28,Sulawesi Selatan,Priority,642968735,50000000
"C2_001124,""R.M. Harjasa Wijaya, S.E.I"",P,57,Sumatera Utara,Priority,406087141,100000000"
C2_001125,Victoria Widodo,L,26,Jawa Barat,Priority,157760751,100000000
C2_001126,Natalia Permadi,L,47,DI Yogyakarta,Priority,775869267,100000000
C2_001127,Jumari Suryatmi,P,45,Bali,Priority,898926675,20000000
"C2_001128,""H. Ilyas Narpati, M.Kom."",P,39,Riau,Priority,244692354,100000000"
C2_001129,Kajen Riyanti,P,48,Bali,Priority,732793869,20000000
"C2_001130,""Dr. Kania Hidayat, S.E.I"",P,44,DI Yogyakarta,Priority,265980359,50000000"
C2_001131,Empluk Haryanti,L,62,DKI Jakarta,Priority,628967667,100000000
"C2_001132,""Sutan Kusuma Ramadan, M.M."",L,49,Sumatera Utara,Priority,447015030,50000000"
"C2_001133,""Wakiman Kusmawati, S.Psi"",L,46,Sumatera Utara,Priority,756954926,50000000"
C2_001134,Zelda Manullang,L,28,Bali,Priority,530785705,100000000
C2_001135,Ir. Kasusra Wahyuni,P,40,Jawa Tengah,Priority,733036304,100000000
C2_001136,Hj. Hilda Zulaika,P,31,Jawa Timur,Priority,756577465,20000000
C2_001137,T. Yusuf Wijayanti,P,48,Sumatera Utara,Priority,459201778,100000000
C2_001138,Cinthia Jailani,P,58,Bali,Priority,164825603,20000000
C2_001139,Drs. Keisha Uyainah,L,63,Sumatera Utara,Priority,868825046,20000000
"C2_001140,""Wadi Sudiati, M.Farm"",L,53,Jawa Timur,Priority,187060664,100000000"
C2_001141,Ciaobella Prayoga,P,50,DKI Jakarta,Priority,622226083,100000000
"C2_001142,""Drs. Lukman Laksita, M.Ak"",L,38,Sulawesi Selatan,Priority,657334652,100000000"
C2_001143,Yusuf Rahimah,P,44,Jawa Timur,Priority,282029235,20000000
"C2_001144,""Cahyo Oktaviani, S.Kom"",L,31,Jawa Barat,Priority,986997781,20000000"
C2_001145,H. Irfan Purwanti,P,42,Sulawesi Selatan,Priority,314036184,20000000
C2_001146,drg. Edi Najmudin,L,34,Sulawesi Selatan,Priority,916989507,20000000
"C2_001147,""Vivi Yulianti, S.Kom"",L,54,Jawa Barat,Priority,825207433,20000000"
C2_001148,Siska Purwanti,L,27,DI Yogyakarta,Priority,957171991,100000000
C2_001149,Luluh Fujiati,P,25,Bali,Priority,108267554,20000000
C2_001150,Restu Widiastuti,P,54,Jawa Timur,Priority,514555853,100000000
"C2_001151,""Taufan Setiawan, M.Kom."",P,26,Sumatera Utara,Priority,356925203,20000000"
C2_001152,Danuja Kurniawan,L,39,Sulawesi Selatan,Priority,552169084,20000000
C2_001153,Putri Wibowo,L,35,Sumatera Barat,Priority,70234291,100000000
C2_001154,Sakura Irawan,L,56,Sulawesi Selatan,Priority,839219062,50000000
C2_001155,Jarwadi Wulandari,L,30,DKI Jakarta,Priority,283669901,50000000
C2_001156,Titi Natsir,L,30,Sumatera Barat,Priority,313390118,20000000
C2_001157,Ghaliyati Maulana,L,52,Jawa Tengah,Priority,906078920,100000000
C2_001158,Ir. Hasna Yolanda,L,49,Sulawesi Selatan,Priority,210913657,50000000
C2_001159,Ulva Putra,P,47,Sulawesi Selatan,Priority,856647457,50000000
C2_001160,dr. Umaya Purnawati,P,36,Jawa Barat,Priority,542245587,100000000
C2_001161,Olga Hastuti,P,34,Jawa Barat,Priority,380742594,50000000
C2_001162,Rina Tampubolon,P,41,Jawa Timur,Priority,985521739,20000000
C2_001163,Taufan Marbun,L,26,Jawa Barat,Priority,192295538,20000000
C2_001164,Drs. Kala Suartini,L,41,DI Yogyakarta,Priority,55597295,20000000
C2_001165,Rini Sinaga,P,33,Jawa Tengah,Priority,731892966,50000000
C2_001166,Estiono Maheswara,L,31,Sumatera Barat,Priority,574641291,100000000
C2_001167,Asman Habibi,L,37,Riau,Priority,473017257,100000000
C2_001168,Hilda Nasyiah,L,34,Bali,Priority,102019669,20000000
C2_001169,R. Hafshah Hardiansyah,P,46,DI Yogyakarta,Priority,474530658,20000000
C2_001170,Kawaya Winarno,P,52,Jawa Barat,Priority,192388455,20000000
C2_001171,Titi Yolanda,L,38,Sumatera Barat,Priority,833547294,20000000
"C2_001172,""Puti Icha Zulaika, M.Kom."",P,43,Jawa Tengah,Priority,386787959,50000000"
C2_001173,Hana Narpati,L,25,Jawa Barat,Priority,298606150,20000000
C2_001174,Eluh Narpati,L,51,DI Yogyakarta,Priority,701232904,50000000
C2_001175,Dadi Wahyuni,P,28,Jawa Barat,Priority,357602301,20000000
C2_001176,Zalindra Samosir,P,48,Jawa Tengah,Priority,450182834,100000000
C2_001177,Danang Mahendra,L,38,Riau,Priority,731798805,50000000
C2_001178,Wani Samosir,L,61,Sumatera Utara,Priority,919881992,100000000
C2_001179,Amalia Adriansyah,L,47,DKI Jakarta,Priority,969978447,100000000
"C2_001180,""Hari Rahimah, S.Farm"",L,29,Sulawesi Selatan,Priority,847238387,100000000"
C2_001181,Genta Simanjuntak,P,44,Jawa Timur,Priority,888688703,20000000
C2_001182,Carla Sudiati,P,46,Jawa Timur,Priority,449128126,100000000
C2_001183,Atma Irawan,P,64,Riau,Priority,264539604,100000000
C2_001184,Dr. Zelda Megantara,P,59,DKI Jakarta,Priority,799568328,100000000
C2_001185,Ina Iswahyudi,L,60,DKI Jakarta,Priority,93038091,50000000
C2_001186,Ir. Ciaobella Narpati,L,29,Sulawesi Selatan,Priority,510858483,20000000
C2_001187,R.M. Jais Mandasari,P,57,Sumatera Utara,Priority,295494574,100000000
C2_001188,Ani Zulaika,L,48,Sumatera Utara,Priority,541413832,20000000
C2_001189,Carla Suwarno,P,58,Sumatera Barat,Priority,147296858,50000000
C2_001190,Bagya Nasyidah,L,61,DI Yogyakarta,Priority,619844507,20000000
"C2_001191,""T. Banawi Tamba, S.Psi"",P,49,Sumatera Utara,Priority,710512802,100000000"
C2_001192,Kenes Saputra,P,61,Bali,Priority,686354725,20000000
C2_001193,Farah Nuraini,L,49,DKI Jakarta,Priority,875888351,20000000
C2_001194,Emin Nashiruddin,P,46,Jawa Barat,Priority,509696808,20000000
C2_001195,Intan Rahayu,P,29,Sumatera Barat,Priority,634643394,20000000
"C2_001196,""R.A. Wulan Sitorus, S.E.I"",P,32,Bali,Priority,516345608,20000000"
C2_001197,Maryanto Ramadan,L,51,Sumatera Utara,Priority,219025922,50000000
C2_001198,Oman Prayoga,L,59,Sumatera Barat,Priority,241362275,100000000
C2_001199,Syahrini Hidayanto,P,25,Jawa Timur,Priority,351058636,20000000
C2_001200,Gaiman Pradipta,P,44,Jawa Timur,Priority,972593712,20000000
"C2_001201,""Adhiarja Rajata, S.Kom"",P,31,Jawa Barat,Priority,257083745,100000000"
"C2_001202,""Dr. Puti Kuswandari, S.Kom"",L,27,DI Yogyakarta,Priority,767753309,100000000"
C2_001203,Diana Puspita,P,33,Jawa Barat,Priority,660006735,100000000
C2_001204,Gangsar Napitupulu,L,38,Sumatera Utara,Priority,165479520,100000000
C2_001205,Bagus Sihombing,P,43,Riau,Priority,721352482,20000000
"C2_001206,""Arta Hassanah, S.Pt"",L,51,Jawa Barat,Priority,882210959,100000000"
C2_001207,Ellis Maryadi,P,30,DI Yogyakarta,Priority,552398949,50000000
C2_001208,Aditya Usada,P,31,Sumatera Barat,Priority,825554215,20000000
C2_001209,Laila Gunawan,P,61,Riau,Priority,641090500,50000000
C2_001210,Jabal Sudiati,P,50,DI Yogyakarta,Priority,278596743,100000000
C2_001211,Okta Budiman,L,37,Sumatera Barat,Priority,132795957,50000000
C2_001212,Raditya Hidayat,P,61,Sumatera Utara,Priority,725845792,20000000
"C2_001213,""dr. Nabila Simbolon, M.Pd"",P,57,Jawa Timur,Priority,288097842,20000000"
C2_001214,Silvia Gunawan,L,57,DI Yogyakarta,Priority,206089053,20000000
"C2_001215,""Drs. Daliono Zulaika, S.Farm"",L,33,Bali,Priority,200179201,20000000"
C2_001216,Safina Marbun,P,39,Bali,Priority,669573413,50000000
C2_001217,Makuta Prakasa,L,29,Jawa Barat,Priority,519692727,20000000
"C2_001218,""Drs. Melinda Yulianti, S.Ked"",P,53,Jawa Tengah,Priority,478275429,20000000"
C2_001219,Hana Puspita,L,31,Bali,Priority,341543571,20000000
"C2_001220,""Candrakanta Nababan, S.H."",P,55,DI Yogyakarta,Priority,256253107,100000000"
"C2_001221,""Dt. Lanjar Hartati, S.Psi"",L,58,Jawa Tengah,Priority,239448072,50000000"
C2_001222,Ghani Siregar,L,35,DI Yogyakarta,Priority,914575808,100000000
C2_001223,Mariadi Pradana,P,43,Bali,Priority,169632449,20000000
C2_001224,R. Belinda Wastuti,L,29,Jawa Tengah,Priority,105684083,100000000
C2_001225,Victoria Prasetya,L,47,DKI Jakarta,Priority,420979090,20000000
"C2_001226,""Paris Prasasta, M.M."",P,26,Bali,Priority,426526735,100000000"
"C2_001227,""Wardi Hardiansyah, S.T."",L,28,Jawa Barat,Priority,333630312,20000000"
C2_001228,Shania Utami,P,41,Riau,Priority,987062852,20000000
"C2_001229,""KH. Indra Winarno, M.Kom."",P,55,Bali,Priority,631697375,20000000"
C2_001230,Calista Rahimah,L,54,DKI Jakarta,Priority,622303351,100000000
C2_001231,Cut Sadina Sihotang,L,26,DI Yogyakarta,Priority,220485011,20000000
"C2_001232,""Eluh Manullang, S.I.Kom"",P,48,Jawa Timur,Priority,457393130,100000000"
C2_001233,Jamalia Rahmawati,P,34,Sumatera Barat,Priority,639004083,20000000
"C2_001234,""dr. Baktiono Widodo, M.Ak"",L,52,Jawa Tengah,Priority,242997005,50000000"
C2_001235,Cici Lestari,P,56,Riau,Priority,402827001,20000000
"C2_001236,""KH. Eluh Iswahyudi, S.Farm"",L,57,Riau,Priority,77838156,50000000"
C2_001237,Wakiman Budiyanto,L,42,Sulawesi Selatan,Priority,941700314,20000000
C2_001238,R.A. Pia Prasetyo,L,48,Jawa Timur,Priority,927734818,20000000
C2_001239,Ir. Puji Tamba,L,61,DI Yogyakarta,Priority,432698936,20000000
"C2_001240,""Maras Wacana, S.E."",P,54,Sumatera Utara,Priority,193840889,20000000"
"C2_001241,""Ella Setiawan, M.Kom."",L,29,Riau,Priority,458081825,20000000"
"C2_001242,""Teddy Uwais, S.Pd"",P,47,Bali,Priority,810844986,100000000"
C2_001243,Citra Putra,P,54,Sumatera Utara,Priority,910065359,100000000
C2_001244,Nurul Megantara,L,28,DKI Jakarta,Priority,379046683,100000000
"C2_001245,""Hj. Titi Budiman, S.E.I"",L,48,DI Yogyakarta,Priority,361009194,50000000"
"C2_001246,""Johan Thamrin, M.Pd"",L,27,Jawa Barat,Priority,759412258,20000000"
C2_001247,H. Nyoman Riyanti,L,39,DKI Jakarta,Priority,118095374,20000000
"C2_001248,""Amalia Wasita, S.Pd"",P,25,Sumatera Utara,Priority,375901210,20000000"
C2_001249,Ir. Gading Maheswara,L,34,Sulawesi Selatan,Priority,791052030,50000000
"C2_001250,""Natalia Prasetya, M.Kom."",P,50,DI Yogyakarta,Priority,784385010,50000000"
C2_001251,Alika Hasanah,P,36,Jawa Barat,Priority,596879491,50000000
C2_001252,Chelsea Uwais,L,25,Jawa Timur,Priority,828415316,50000000
"C2_001253,""Kenes Putra, M.Ak"",L,26,Sumatera Utara,Priority,569243157,100000000"
C2_001254,Margana Salahudin,P,35,Jawa Barat,Priority,193865924,50000000
C2_001255,Talia Anggriawan,P,36,Sumatera Utara,Priority,311051240,50000000
C2_001256,Sari Rahmawati,P,52,Jawa Tengah,Priority,406050150,50000000
C2_001257,Uli Tarihoran,P,57,Sumatera Barat,Priority,316883862,50000000
C2_001258,Kambali Gunarto,P,27,Sumatera Utara,Priority,201577558,100000000
"C2_001259,""Gilda Laksmiwati, M.Kom."",L,43,DKI Jakarta,Priority,248214540,20000000"
C2_001260,Cemeti Saefullah,P,42,Riau,Priority,387548859,50000000
C2_001261,Umi Sihombing,P,61,Bali,Priority,523643290,100000000
"C2_001262,""Lintang Yulianti, M.M."",P,52,DI Yogyakarta,Priority,93924785,100000000"
C2_001263,R.M. Banara Usada,L,55,Bali,Priority,244255863,100000000
C2_001264,Purwanto Situmorang,P,31,Jawa Barat,Priority,146739278,20000000
C2_001265,Cut Zelda Nuraini,L,62,Jawa Barat,Priority,746911115,50000000
C2_001266,Tgk. Wasis Oktaviani,P,29,Sumatera Barat,Priority,402398473,20000000
C2_001267,Hesti Astuti,L,43,Sulawesi Selatan,Priority,837980336,100000000
C2_001268,Jabal Usada,L,37,Jawa Timur,Priority,864685925,20000000
C2_001269,Zizi Utami,L,63,Sumatera Utara,Priority,487307099,100000000
"C2_001270,""Maida Hutapea, S.E."",P,52,DKI Jakarta,Priority,150083562,100000000"
C2_001271,Rahayu Nasyiah,P,26,Bali,Priority,771120290,50000000
C2_001272,Usyi Permata,L,30,Sulawesi Selatan,Priority,336210981,100000000
"C2_001273,""H. Arsipatra Wahyudin, S.Farm"",L,39,Sumatera Utara,Priority,732641589,20000000"
C2_001274,Nova Yuliarti,P,52,Sulawesi Selatan,Priority,579893495,20000000
C2_001275,Sidiq Oktaviani,L,61,Sumatera Utara,Priority,931592083,100000000
"C2_001276,""R.A. Lili Tampubolon, S.E."",L,49,Sulawesi Selatan,Priority,469342603,50000000"
C2_001277,Ir. Lasmono Firmansyah,L,56,Jawa Tengah,Priority,525306754,20000000
"C2_001278,""Muni Utami, S.T."",L,61,Riau,Priority,181597057,50000000"
C2_001279,Hj. Ciaobella Laksmiwati,L,60,Riau,Priority,639661659,50000000
"C2_001280,""Ir. Jaga Yuniar, S.Pt"",L,54,Jawa Timur,Priority,696643989,50000000"
C2_001281,Vinsen Utama,L,48,Riau,Priority,436949922,50000000
C2_001282,H. Mariadi Dabukke,P,42,Sumatera Utara,Priority,65928556,100000000
C2_001283,Gasti Hardiansyah,L,25,Sumatera Utara,Priority,661788019,100000000
"C2_001284,""Karma Zulaika, M.M."",L,27,Riau,Priority,494774920,100000000"
C2_001285,Halima Halim,L,31,Jawa Barat,Priority,386390998,50000000
"C2_001286,""R. Lantar Napitupulu, M.TI."",P,57,Sulawesi Selatan,Priority,740304253,20000000"
C2_001287,T. Labuh Anggriawan,P,45,Jawa Timur,Priority,239166352,20000000
"C2_001288,""Rina Hutapea, S.Kom"",L,38,Sumatera Barat,Priority,876696333,100000000"
"C2_001289,""Ir. Patricia Laksmiwati, M.Ak"",L,61,Sumatera Barat,Priority,578212895,20000000"
C2_001290,Elvina Samosir,P,27,Jawa Tengah,Priority,553783354,100000000
C2_001291,dr. Dewi Suwarno,L,61,Jawa Timur,Priority,948809447,50000000
"C2_001292,""Cakrabirawa Uyainah, S.T."",P,49,DI Yogyakarta,Priority,821848889,100000000"
C2_001293,Lalita Pratama,L,57,DI Yogyakarta,Priority,510495907,20000000
"C2_001294,""Hana Mansur, S.Pt"",L,37,Jawa Barat,Priority,844520736,100000000"
"C2_001295,""Cici Wacana, S.Pt"",P,57,Bali,Priority,625345609,100000000"
"C2_001296,""Bagya Nuraini, S.T."",P,53,DKI Jakarta,Priority,638277311,20000000"
C2_001297,Jessica Firgantoro,P,43,Sumatera Barat,Priority,278893836,100000000
C2_001298,Padmi Irawan,L,50,Sulawesi Selatan,Priority,153430817,100000000
C2_001299,Narji Suwarno,L,62,Riau,Priority,266772037,20000000
"C2_001300,""Jarwadi Palastri, S.E.I"",L,33,Jawa Timur,Priority,465581316,100000000"
C2_001301,Ajeng Laksita,L,54,Bali,Priority,171989831,50000000
C2_001302,Uchita Ardianto,L,46,DKI Jakarta,Priority,718425489,100000000
C2_001303,Mujur Kusumo,L,28,Bali,Priority,66170584,20000000
"C2_001304,""Gandewa Wibowo, S.Farm"",L,31,DKI Jakarta,Priority,574683281,50000000"
C2_001305,Yahya Budiyanto,P,42,Jawa Timur,Priority,811997283,50000000
C2_001306,Ikhsan Marpaung,L,30,Riau,Priority,575740953,20000000
"C2_001307,""Paramita Hardiansyah, S.E.I"",P,53,Jawa Timur,Priority,231702483,20000000"
C2_001308,Dirja Laksmiwati,L,29,Jawa Tengah,Priority,369683859,100000000
C2_001309,Cut Hafshah Mandala,P,30,DI Yogyakarta,Priority,765771750,50000000
C2_001310,Eli Situmorang,P,58,Jawa Tengah,Priority,76740071,50000000
C2_001311,Saka Megantara,L,58,DI Yogyakarta,Priority,532262908,50000000
C2_001312,Kairav Wacana,L,25,Sulawesi Selatan,Priority,225505367,20000000
C2_001313,Keisha Rahmawati,L,42,Bali,Priority,764295123,100000000
"C2_001314,""Tgk. Okta Waluyo, S.E.I"",L,51,Jawa Tengah,Priority,912270316,20000000"
C2_001315,R.A. Nabila Sirait,L,34,Jawa Timur,Priority,811612035,50000000
